year,region_code,region_label,series,migration_status,detail,value_thousand
2025,08136KRSI,"Ostalbkreis, Landkreis",by_marital_status,Insgesamt,ledig,128
2025,08136KRSI,"Ostalbkreis, Landkreis",by_marital_status,Insgesamt,verheiratet,152
2025,08136KRSI,"Ostalbkreis, Landkreis",by_marital_status,Insgesamt,verwitwet,20
2025,08136KRSI,"Ostalbkreis, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,101
2025,08136KRSI,"Ostalbkreis, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2025,08136KRSI,"Ostalbkreis, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,44
2025,08136KRSI,"Ostalbkreis, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,48
2025,08136KRSI,"Ostalbkreis, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2025,08136KRSI,"Ostalbkreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,35
2025,08136KRSI,"Ostalbkreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2025,08136KRSI,"Ostalbkreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,26
2025,08136KRSI,"Ostalbkreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,8
2025,08136KRSI,"Ostalbkreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2025,08212KRSI,"Karlsruhe, Stadtkreis",by_marital_status,Insgesamt,Insgesamt,309
2025,08212KRSI,"Karlsruhe, Stadtkreis",by_marital_status,Insgesamt,geschieden,23
2025,08212KRSI,"Karlsruhe, Stadtkreis",by_marital_status,Insgesamt,ledig,155
2025,08212KRSI,"Karlsruhe, Stadtkreis",by_marital_status,Insgesamt,verheiratet,114
2025,08212KRSI,"Karlsruhe, Stadtkreis",by_marital_status,Insgesamt,verwitwet,16
2025,08212KRSI,"Karlsruhe, Stadtkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,124
2025,08212KRSI,"Karlsruhe, Stadtkreis",by_marital_status,mit Migrationshintergrund,geschieden,10
2025,08212KRSI,"Karlsruhe, Stadtkreis",by_marital_status,mit Migrationshintergrund,ledig,63
2025,08212KRSI,"Karlsruhe, Stadtkreis",by_marital_status,mit Migrationshintergrund,verheiratet,48
2025,08212KRSI,"Karlsruhe, Stadtkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2025,08212KRSI,"Karlsruhe, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,36
2025,08212KRSI,"Karlsruhe, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2025,08212KRSI,"Karlsruhe, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,28
2025,08212KRSI,"Karlsruhe, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2025,08212KRSI,"Karlsruhe, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2025,08215KRSI,"Karlsruhe, Landkreis",by_marital_status,Insgesamt,Insgesamt,458
2025,08215KRSI,"Karlsruhe, Landkreis",by_marital_status,Insgesamt,geschieden,31
2025,08215KRSI,"Karlsruhe, Landkreis",by_marital_status,Insgesamt,ledig,185
2025,08215KRSI,"Karlsruhe, Landkreis",by_marital_status,Insgesamt,verheiratet,214
2025,08215KRSI,"Karlsruhe, Landkreis",by_marital_status,Insgesamt,verwitwet,27
2025,08215KRSI,"Karlsruhe, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,171
2025,08215KRSI,"Karlsruhe, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,11
2025,08215KRSI,"Karlsruhe, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,80
2025,08215KRSI,"Karlsruhe, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,75
2025,08215KRSI,"Karlsruhe, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2025,08215KRSI,"Karlsruhe, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,52
2025,08215KRSI,"Karlsruhe, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2025,08215KRSI,"Karlsruhe, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,39
2025,08215KRSI,"Karlsruhe, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,11
2025,08215KRSI,"Karlsruhe, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,by_marital_status,Insgesamt,Insgesamt,57
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,by_marital_status,Insgesamt,geschieden,18
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,by_marital_status,Insgesamt,ledig,113
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,by_marital_status,Insgesamt,verheiratet,137
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,by_marital_status,Insgesamt,verwitwet,18
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,by_marital_status,mit Migrationshintergrund,Insgesamt,119
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,by_marital_status,mit Migrationshintergrund,geschieden,/
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,by_marital_status,mit Migrationshintergrund,ledig,53
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,by_marital_status,mit Migrationshintergrund,verheiratet,56
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,by_marital_status,mit Migrationshintergrund,verwitwet,/
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,36
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,28
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,7
2025,08217KRSI,Landkreis Rastatt und Stadtkreis Baden-Baden,second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2025,08221KRSI,"Heidelberg, Stadtkreis",by_marital_status,Insgesamt,Insgesamt,155
2025,08221KRSI,"Heidelberg, Stadtkreis",by_marital_status,Insgesamt,geschieden,9
2025,08221KRSI,"Heidelberg, Stadtkreis",by_marital_status,Insgesamt,ledig,87
2025,08221KRSI,"Heidelberg, Stadtkreis",by_marital_status,Insgesamt,verheiratet,53
2025,08221KRSI,"Heidelberg, Stadtkreis",by_marital_status,Insgesamt,verwitwet,/
2025,08221KRSI,"Heidelberg, Stadtkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,66
2025,08221KRSI,"Heidelberg, Stadtkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2025,08221KRSI,"Heidelberg, Stadtkreis",by_marital_status,mit Migrationshintergrund,ledig,36
2025,08221KRSI,"Heidelberg, Stadtkreis",by_marital_status,mit Migrationshintergrund,verheiratet,22
2025,08221KRSI,"Heidelberg, Stadtkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2025,08221KRSI,"Heidelberg, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,19
2025,08221KRSI,"Heidelberg, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2025,08221KRSI,"Heidelberg, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,16
2025,08221KRSI,"Heidelberg, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2025,08221KRSI,"Heidelberg, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2025,08222KRSI,"Mannheim, Stadtkreis",by_marital_status,Insgesamt,Insgesamt,320
2025,08222KRSI,"Mannheim, Stadtkreis",by_marital_status,Insgesamt,geschieden,20
2025,08222KRSI,"Mannheim, Stadtkreis",by_marital_status,Insgesamt,ledig,149
2025,08222KRSI,"Mannheim, Stadtkreis",by_marital_status,Insgesamt,verheiratet,133
2025,08222KRSI,"Mannheim, Stadtkreis",by_marital_status,Insgesamt,verwitwet,18
2025,08222KRSI,"Mannheim, Stadtkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,149
2025,08222KRSI,"Mannheim, Stadtkreis",by_marital_status,mit Migrationshintergrund,geschieden,9
2025,08222KRSI,"Mannheim, Stadtkreis",by_marital_status,mit Migrationshintergrund,ledig,69
2025,08222KRSI,"Mannheim, Stadtkreis",by_marital_status,mit Migrationshintergrund,verheiratet,66
2025,08222KRSI,"Mannheim, Stadtkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2025,08222KRSI,"Mannheim, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,44
2025,08222KRSI,"Mannheim, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2025,08222KRSI,"Mannheim, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,32
2025,08222KRSI,"Mannheim, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,10
2025,08222KRSI,"Mannheim, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",by_marital_status,Insgesamt,Insgesamt,145
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",by_marital_status,Insgesamt,geschieden,10
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",by_marital_status,Insgesamt,ledig,58
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",by_marital_status,Insgesamt,verheiratet,69
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",by_marital_status,Insgesamt,verwitwet,9
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,44
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,20
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,19
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,13
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,10
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2025,08225KRSI,"Neckar-Odenwald-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",by_marital_status,Insgesamt,Insgesamt,554
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",by_marital_status,Insgesamt,geschieden,37
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",by_marital_status,Insgesamt,ledig,222
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",by_marital_status,Insgesamt,verheiratet,263
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",by_marital_status,Insgesamt,verwitwet,32
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,198
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,11
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,92
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,89
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,65
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,51
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,12
2025,08226KRSI,"Rhein-Neckar-Kreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2025,08231KRSI,"Pforzheim, Stadtkreis",by_marital_status,Insgesamt,Insgesamt,132
2025,08231KRSI,"Pforzheim, Stadtkreis",by_marital_status,Insgesamt,geschieden,10
2025,08231KRSI,"Pforzheim, Stadtkreis",by_marital_status,Insgesamt,ledig,55
2025,08231KRSI,"Pforzheim, Stadtkreis",by_marital_status,Insgesamt,verheiratet,57
2025,08231KRSI,"Pforzheim, Stadtkreis",by_marital_status,Insgesamt,verwitwet,11
2025,08231KRSI,"Pforzheim, Stadtkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,76
2025,08231KRSI,"Pforzheim, Stadtkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2025,08231KRSI,"Pforzheim, Stadtkreis",by_marital_status,mit Migrationshintergrund,ledig,35
2025,08231KRSI,"Pforzheim, Stadtkreis",by_marital_status,mit Migrationshintergrund,verheiratet,32
2025,08231KRSI,"Pforzheim, Stadtkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2025,08231KRSI,"Pforzheim, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,23
2025,08231KRSI,"Pforzheim, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2025,08231KRSI,"Pforzheim, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,19
2025,08231KRSI,"Pforzheim, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2025,08231KRSI,"Pforzheim, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2025,08235KRSI,"Calw, Landkreis",by_marital_status,Insgesamt,Insgesamt,157
2025,08235KRSI,"Calw, Landkreis",by_marital_status,Insgesamt,geschieden,9
2025,08235KRSI,"Calw, Landkreis",by_marital_status,Insgesamt,ledig,64
2025,08235KRSI,"Calw, Landkreis",by_marital_status,Insgesamt,verheiratet,74
2025,08235KRSI,"Calw, Landkreis",by_marital_status,Insgesamt,verwitwet,9
2025,08235KRSI,"Calw, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,58
2025,08235KRSI,"Calw, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2025,08235KRSI,"Calw, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,25
2025,08235KRSI,"Calw, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,28
2025,08235KRSI,"Calw, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2025,08235KRSI,"Calw, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,17
2025,08235KRSI,"Calw, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2025,08235KRSI,"Calw, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,14
2025,08235KRSI,"Calw, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2025,08235KRSI,"Calw, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2025,08236KRSI,"Enzkreis, Landkreis",by_marital_status,Insgesamt,Insgesamt,201
2025,08236KRSI,"Enzkreis, Landkreis",by_marital_status,Insgesamt,geschieden,12
2025,08236KRSI,"Enzkreis, Landkreis",by_marital_status,Insgesamt,ledig,80
2025,08236KRSI,"Enzkreis, Landkreis",by_marital_status,Insgesamt,verheiratet,97
2025,08236KRSI,"Enzkreis, Landkreis",by_marital_status,Insgesamt,verwitwet,12
2025,08236KRSI,"Enzkreis, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,67
2025,08236KRSI,"Enzkreis, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2025,08236KRSI,"Enzkreis, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,30
2025,08236KRSI,"Enzkreis, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,32
2025,08236KRSI,"Enzkreis, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2025,08236KRSI,"Enzkreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,26
2025,08236KRSI,"Enzkreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2025,08236KRSI,"Enzkreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,19
2025,08236KRSI,"Enzkreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2025,08236KRSI,"Enzkreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2025,08237KRSI,"Freudenstadt, Landkreis",by_marital_status,Insgesamt,Insgesamt,122
2025,08237KRSI,"Freudenstadt, Landkreis",by_marital_status,Insgesamt,geschieden,6
2025,08237KRSI,"Freudenstadt, Landkreis",by_marital_status,Insgesamt,ledig,51
2025,08237KRSI,"Freudenstadt, Landkreis",by_marital_status,Insgesamt,verheiratet,60
2025,08237KRSI,"Freudenstadt, Landkreis",by_marital_status,Insgesamt,verwitwet,/
2025,08237KRSI,"Freudenstadt, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,44
2025,08237KRSI,"Freudenstadt, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2025,08237KRSI,"Freudenstadt, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,21
2025,08237KRSI,"Freudenstadt, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,20
2025,08237KRSI,"Freudenstadt, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2025,08237KRSI,"Freudenstadt, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,13
2025,08237KRSI,"Freudenstadt, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2025,08237KRSI,"Freudenstadt, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,11
2025,08237KRSI,"Freudenstadt, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2025,08237KRSI,"Freudenstadt, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",by_marital_status,Insgesamt,Insgesamt,236
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",by_marital_status,Insgesamt,geschieden,15
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",by_marital_status,Insgesamt,ledig,129
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",by_marital_status,Insgesamt,verheiratet,83
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",by_marital_status,Insgesamt,verwitwet,9
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,85
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",by_marital_status,mit Migrationshintergrund,ledig,46
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",by_marital_status,mit Migrationshintergrund,verheiratet,32
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,28
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,22
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2025,08311KRSI,"Freiburg im Breisgau, Stadtkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,Insgesamt,Insgesamt,270
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,Insgesamt,geschieden,15
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,Insgesamt,ledig,112
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,Insgesamt,verheiratet,127
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,Insgesamt,verwitwet,16
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,79
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,40
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,33
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,24
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,19
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2025,08315KRSI,"Breisgau-Hochschwarzwald, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2025,08316KRSI,"Emmendingen, Landkreis",by_marital_status,Insgesamt,Insgesamt,169
2025,08316KRSI,"Emmendingen, Landkreis",by_marital_status,Insgesamt,geschieden,10
2025,08316KRSI,"Emmendingen, Landkreis",by_marital_status,Insgesamt,ledig,72
2025,08316KRSI,"Emmendingen, Landkreis",by_marital_status,Insgesamt,verheiratet,78
2025,08316KRSI,"Emmendingen, Landkreis",by_marital_status,Insgesamt,verwitwet,9
2025,08316KRSI,"Emmendingen, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,48
2025,08316KRSI,"Emmendingen, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,/
2025,08316KRSI,"Emmendingen, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,23
2025,08316KRSI,"Emmendingen, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,20
2025,08316KRSI,"Emmendingen, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2025,08316KRSI,"Emmendingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,17
2025,08316KRSI,"Emmendingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,geschieden,/
2025,08316KRSI,"Emmendingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,ledig,13
2025,08316KRSI,"Emmendingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verheiratet,/
2025,08316KRSI,"Emmendingen, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,verwitwet,/
2025,08317KRSI,"Ortenaukreis, Landkreis",by_marital_status,Insgesamt,Insgesamt,445
2025,08317KRSI,"Ortenaukreis, Landkreis",by_marital_status,Insgesamt,geschieden,30
2025,08317KRSI,"Ortenaukreis, Landkreis",by_marital_status,Insgesamt,ledig,193
2025,08317KRSI,"Ortenaukreis, Landkreis",by_marital_status,Insgesamt,verheiratet,197
2025,08317KRSI,"Ortenaukreis, Landkreis",by_marital_status,Insgesamt,verwitwet,24
2025,08317KRSI,"Ortenaukreis, Landkreis",by_marital_status,mit Migrationshintergrund,Insgesamt,158
2025,08317KRSI,"Ortenaukreis, Landkreis",by_marital_status,mit Migrationshintergrund,geschieden,11
2025,08317KRSI,"Ortenaukreis, Landkreis",by_marital_status,mit Migrationshintergrund,ledig,79
2025,08317KRSI,"Ortenaukreis, Landkreis",by_marital_status,mit Migrationshintergrund,verheiratet,63
2025,08317KRSI,"Ortenaukreis, Landkreis",by_marital_status,mit Migrationshintergrund,verwitwet,/
2025,08317KRSI,"Ortenaukreis, Landkreis",second_generation_german,mit Migrationshintergrund | ohne eigene Migrationserfahrung | Deutsche,Insgesamt,47
