year,region_code,region_label,migration_status,age_group,value_thousand
2024,08421KRSI,"Ulm, Stadtkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,/
2024,08421KRSI,"Ulm, Stadtkreis",mit Migrationshintergrund,65 Jahre und mehr,7
2024,08421KRSI,"Ulm, Stadtkreis",mit Migrationshintergrund,Insgesamt,59
2024,08421KRSI,"Ulm, Stadtkreis",mit Migrationshintergrund,unter 15 Jahre,11
2024,08425KRSI,"Alb-Donau-Kreis, Landkreis",Insgesamt,15 bis unter 25 Jahre,23
2024,08425KRSI,"Alb-Donau-Kreis, Landkreis",Insgesamt,25 bis unter 35 Jahre,25
2024,08425KRSI,"Alb-Donau-Kreis, Landkreis",Insgesamt,35 bis unter 45 Jahre,26
2024,08425KRSI,"Alb-Donau-Kreis, Landkreis",Insgesamt,45 bis unter 55 Jahre,25
2024,08425KRSI,"Alb-Donau-Kreis, Landkreis",Insgesamt,55 bis unter 65 Jahre,35
2024,08425KRSI,"Alb-Donau-Kreis, Landkreis",Insgesamt,65 Jahre und mehr,38
2024,08425KRSI,"Alb-Donau-Kreis, Landkreis",Insgesamt,Insgesamt,202
2024,08425KRSI,"Alb-Donau-Kreis, Landkreis",Insgesamt,unter 15 Jahre,30
2024,08425KRSI,"Alb-Donau-Kreis, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,8
2024,08425KRSI,"Alb-Donau-Kreis, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,9
2024,08425KRSI,"Alb-Donau-Kreis, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,9
2024,08425KRSI,"Alb-Donau-Kreis, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,8
2024,08425KRSI,"Alb-Donau-Kreis, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,7
2024,08425KRSI,"Alb-Donau-Kreis, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,/
2024,08425KRSI,"Alb-Donau-Kreis, Landkreis",mit Migrationshintergrund,Insgesamt,60
2024,08425KRSI,"Alb-Donau-Kreis, Landkreis",mit Migrationshintergrund,unter 15 Jahre,13
2024,08426KRSI,"Biberach, Landkreis",Insgesamt,15 bis unter 25 Jahre,20
2024,08426KRSI,"Biberach, Landkreis",Insgesamt,25 bis unter 35 Jahre,23
2024,08426KRSI,"Biberach, Landkreis",Insgesamt,35 bis unter 45 Jahre,32
2024,08426KRSI,"Biberach, Landkreis",Insgesamt,45 bis unter 55 Jahre,23
2024,08426KRSI,"Biberach, Landkreis",Insgesamt,55 bis unter 65 Jahre,32
2024,08426KRSI,"Biberach, Landkreis",Insgesamt,65 Jahre und mehr,44
2024,08426KRSI,"Biberach, Landkreis",Insgesamt,Insgesamt,206
2024,08426KRSI,"Biberach, Landkreis",Insgesamt,unter 15 Jahre,31
2024,08426KRSI,"Biberach, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,7
2024,08426KRSI,"Biberach, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,/
2024,08426KRSI,"Biberach, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,11
2024,08426KRSI,"Biberach, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,7
2024,08426KRSI,"Biberach, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,8
2024,08426KRSI,"Biberach, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,7
2024,08426KRSI,"Biberach, Landkreis",mit Migrationshintergrund,Insgesamt,59
2024,08426KRSI,"Biberach, Landkreis",mit Migrationshintergrund,unter 15 Jahre,12
2024,08435KRSI,"Bodenseekreis, Landkreis",Insgesamt,15 bis unter 25 Jahre,21
2024,08435KRSI,"Bodenseekreis, Landkreis",Insgesamt,25 bis unter 35 Jahre,26
2024,08435KRSI,"Bodenseekreis, Landkreis",Insgesamt,35 bis unter 45 Jahre,27
2024,08435KRSI,"Bodenseekreis, Landkreis",Insgesamt,45 bis unter 55 Jahre,30
2024,08435KRSI,"Bodenseekreis, Landkreis",Insgesamt,55 bis unter 65 Jahre,39
2024,08435KRSI,"Bodenseekreis, Landkreis",Insgesamt,65 Jahre und mehr,53
2024,08435KRSI,"Bodenseekreis, Landkreis",Insgesamt,Insgesamt,222
2024,08435KRSI,"Bodenseekreis, Landkreis",Insgesamt,unter 15 Jahre,27
2024,08435KRSI,"Bodenseekreis, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,9
2024,08435KRSI,"Bodenseekreis, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,11
2024,08435KRSI,"Bodenseekreis, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,12
2024,08435KRSI,"Bodenseekreis, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,12
2024,08435KRSI,"Bodenseekreis, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,10
2024,08435KRSI,"Bodenseekreis, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,8
2024,08435KRSI,"Bodenseekreis, Landkreis",mit Migrationshintergrund,Insgesamt,77
2024,08435KRSI,"Bodenseekreis, Landkreis",mit Migrationshintergrund,unter 15 Jahre,14
2024,08436KRSI,"Ravensburg, Landkreis",Insgesamt,15 bis unter 25 Jahre,29
2024,08436KRSI,"Ravensburg, Landkreis",Insgesamt,25 bis unter 35 Jahre,38
2024,08436KRSI,"Ravensburg, Landkreis",Insgesamt,35 bis unter 45 Jahre,37
2024,08436KRSI,"Ravensburg, Landkreis",Insgesamt,45 bis unter 55 Jahre,30
2024,08436KRSI,"Ravensburg, Landkreis",Insgesamt,55 bis unter 65 Jahre,47
2024,08436KRSI,"Ravensburg, Landkreis",Insgesamt,65 Jahre und mehr,66
2024,08436KRSI,"Ravensburg, Landkreis",Insgesamt,Insgesamt,289
2024,08436KRSI,"Ravensburg, Landkreis",Insgesamt,unter 15 Jahre,41
2024,08436KRSI,"Ravensburg, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,11
2024,08436KRSI,"Ravensburg, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,13
2024,08436KRSI,"Ravensburg, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,14
2024,08436KRSI,"Ravensburg, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,10
2024,08436KRSI,"Ravensburg, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,9
2024,08436KRSI,"Ravensburg, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,11
2024,08436KRSI,"Ravensburg, Landkreis",mit Migrationshintergrund,Insgesamt,82
2024,08436KRSI,"Ravensburg, Landkreis",mit Migrationshintergrund,unter 15 Jahre,14
2024,08437KRSI,"Sigmaringen, Landkreis",Insgesamt,15 bis unter 25 Jahre,14
2024,08437KRSI,"Sigmaringen, Landkreis",Insgesamt,25 bis unter 35 Jahre,16
2024,08437KRSI,"Sigmaringen, Landkreis",Insgesamt,35 bis unter 45 Jahre,16
2024,08437KRSI,"Sigmaringen, Landkreis",Insgesamt,45 bis unter 55 Jahre,16
2024,08437KRSI,"Sigmaringen, Landkreis",Insgesamt,55 bis unter 65 Jahre,22
2024,08437KRSI,"Sigmaringen, Landkreis",Insgesamt,65 Jahre und mehr,27
2024,08437KRSI,"Sigmaringen, Landkreis",Insgesamt,Insgesamt,131
2024,08437KRSI,"Sigmaringen, Landkreis",Insgesamt,unter 15 Jahre,21
2024,08437KRSI,"Sigmaringen, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,/
2024,08437KRSI,"Sigmaringen, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,/
2024,08437KRSI,"Sigmaringen, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,/
2024,08437KRSI,"Sigmaringen, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,/
2024,08437KRSI,"Sigmaringen, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,/
2024,08437KRSI,"Sigmaringen, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,/
2024,08437KRSI,"Sigmaringen, Landkreis",mit Migrationshintergrund,Insgesamt,30
2024,08437KRSI,"Sigmaringen, Landkreis",mit Migrationshintergrund,unter 15 Jahre,/
2025,08111KRSI,"Stuttgart, Stadtkreis",Insgesamt,15 bis unter 25 Jahre,69
2025,08111KRSI,"Stuttgart, Stadtkreis",Insgesamt,25 bis unter 35 Jahre,103
2025,08111KRSI,"Stuttgart, Stadtkreis",Insgesamt,35 bis unter 45 Jahre,87
2025,08111KRSI,"Stuttgart, Stadtkreis",Insgesamt,45 bis unter 55 Jahre,76
2025,08111KRSI,"Stuttgart, Stadtkreis",Insgesamt,55 bis unter 65 Jahre,84
2025,08111KRSI,"Stuttgart, Stadtkreis",Insgesamt,65 Jahre und mehr,119
2025,08111KRSI,"Stuttgart, Stadtkreis",Insgesamt,Insgesamt,611
2025,08111KRSI,"Stuttgart, Stadtkreis",Insgesamt,unter 15 Jahre,72
2025,08111KRSI,"Stuttgart, Stadtkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,43
2025,08111KRSI,"Stuttgart, Stadtkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,56
2025,08111KRSI,"Stuttgart, Stadtkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,49
2025,08111KRSI,"Stuttgart, Stadtkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,44
2025,08111KRSI,"Stuttgart, Stadtkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,32
2025,08111KRSI,"Stuttgart, Stadtkreis",mit Migrationshintergrund,65 Jahre und mehr,36
2025,08111KRSI,"Stuttgart, Stadtkreis",mit Migrationshintergrund,Insgesamt,304
2025,08111KRSI,"Stuttgart, Stadtkreis",mit Migrationshintergrund,unter 15 Jahre,44
2025,08115KRSI,"Böblingen, Landkreis",Insgesamt,15 bis unter 25 Jahre,39
2025,08115KRSI,"Böblingen, Landkreis",Insgesamt,25 bis unter 35 Jahre,46
2025,08115KRSI,"Böblingen, Landkreis",Insgesamt,35 bis unter 45 Jahre,55
2025,08115KRSI,"Böblingen, Landkreis",Insgesamt,45 bis unter 55 Jahre,50
2025,08115KRSI,"Böblingen, Landkreis",Insgesamt,55 bis unter 65 Jahre,57
2025,08115KRSI,"Böblingen, Landkreis",Insgesamt,65 Jahre und mehr,88
2025,08115KRSI,"Böblingen, Landkreis",Insgesamt,Insgesamt,397
2025,08115KRSI,"Böblingen, Landkreis",Insgesamt,unter 15 Jahre,61
2025,08115KRSI,"Böblingen, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,22
2025,08115KRSI,"Böblingen, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,23
2025,08115KRSI,"Böblingen, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,31
2025,08115KRSI,"Böblingen, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,26
2025,08115KRSI,"Böblingen, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,18
2025,08115KRSI,"Böblingen, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,23
2025,08115KRSI,"Böblingen, Landkreis",mit Migrationshintergrund,Insgesamt,178
2025,08115KRSI,"Böblingen, Landkreis",mit Migrationshintergrund,unter 15 Jahre,35
2025,08116KRSI,"Esslingen, Landkreis",Insgesamt,15 bis unter 25 Jahre,57
2025,08116KRSI,"Esslingen, Landkreis",Insgesamt,25 bis unter 35 Jahre,70
2025,08116KRSI,"Esslingen, Landkreis",Insgesamt,35 bis unter 45 Jahre,67
2025,08116KRSI,"Esslingen, Landkreis",Insgesamt,45 bis unter 55 Jahre,70
2025,08116KRSI,"Esslingen, Landkreis",Insgesamt,55 bis unter 65 Jahre,86
2025,08116KRSI,"Esslingen, Landkreis",Insgesamt,65 Jahre und mehr,114
2025,08116KRSI,"Esslingen, Landkreis",Insgesamt,Insgesamt,538
2025,08116KRSI,"Esslingen, Landkreis",Insgesamt,unter 15 Jahre,75
2025,08116KRSI,"Esslingen, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,29
2025,08116KRSI,"Esslingen, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,32
2025,08116KRSI,"Esslingen, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,32
2025,08116KRSI,"Esslingen, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,34
2025,08116KRSI,"Esslingen, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,24
2025,08116KRSI,"Esslingen, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,26
2025,08116KRSI,"Esslingen, Landkreis",mit Migrationshintergrund,Insgesamt,216
2025,08116KRSI,"Esslingen, Landkreis",mit Migrationshintergrund,unter 15 Jahre,38
2025,08117KRSI,"Göppingen, Landkreis",Insgesamt,15 bis unter 25 Jahre,23
2025,08117KRSI,"Göppingen, Landkreis",Insgesamt,25 bis unter 35 Jahre,30
2025,08117KRSI,"Göppingen, Landkreis",Insgesamt,35 bis unter 45 Jahre,35
2025,08117KRSI,"Göppingen, Landkreis",Insgesamt,45 bis unter 55 Jahre,28
2025,08117KRSI,"Göppingen, Landkreis",Insgesamt,55 bis unter 65 Jahre,40
2025,08117KRSI,"Göppingen, Landkreis",Insgesamt,65 Jahre und mehr,62
2025,08117KRSI,"Göppingen, Landkreis",Insgesamt,Insgesamt,258
2025,08117KRSI,"Göppingen, Landkreis",Insgesamt,unter 15 Jahre,39
2025,08117KRSI,"Göppingen, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,12
2025,08117KRSI,"Göppingen, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,16
2025,08117KRSI,"Göppingen, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,17
2025,08117KRSI,"Göppingen, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,14
2025,08117KRSI,"Göppingen, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,13
2025,08117KRSI,"Göppingen, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,16
2025,08117KRSI,"Göppingen, Landkreis",mit Migrationshintergrund,Insgesamt,109
2025,08117KRSI,"Göppingen, Landkreis",mit Migrationshintergrund,unter 15 Jahre,21
2025,08118KRSI,"Ludwigsburg, Landkreis",Insgesamt,15 bis unter 25 Jahre,50
2025,08118KRSI,"Ludwigsburg, Landkreis",Insgesamt,25 bis unter 35 Jahre,68
2025,08118KRSI,"Ludwigsburg, Landkreis",Insgesamt,35 bis unter 45 Jahre,72
2025,08118KRSI,"Ludwigsburg, Landkreis",Insgesamt,45 bis unter 55 Jahre,71
2025,08118KRSI,"Ludwigsburg, Landkreis",Insgesamt,55 bis unter 65 Jahre,82
2025,08118KRSI,"Ludwigsburg, Landkreis",Insgesamt,65 Jahre und mehr,111
2025,08118KRSI,"Ludwigsburg, Landkreis",Insgesamt,Insgesamt,534
2025,08118KRSI,"Ludwigsburg, Landkreis",Insgesamt,unter 15 Jahre,80
2025,08118KRSI,"Ludwigsburg, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,27
2025,08118KRSI,"Ludwigsburg, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,33
2025,08118KRSI,"Ludwigsburg, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,34
2025,08118KRSI,"Ludwigsburg, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,34
2025,08118KRSI,"Ludwigsburg, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,28
2025,08118KRSI,"Ludwigsburg, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,28
2025,08118KRSI,"Ludwigsburg, Landkreis",mit Migrationshintergrund,Insgesamt,222
2025,08118KRSI,"Ludwigsburg, Landkreis",mit Migrationshintergrund,unter 15 Jahre,39
2025,08119KRSI,"Rems-Murr-Kreis, Landkreis",Insgesamt,15 bis unter 25 Jahre,45
2025,08119KRSI,"Rems-Murr-Kreis, Landkreis",Insgesamt,25 bis unter 35 Jahre,57
2025,08119KRSI,"Rems-Murr-Kreis, Landkreis",Insgesamt,35 bis unter 45 Jahre,54
2025,08119KRSI,"Rems-Murr-Kreis, Landkreis",Insgesamt,45 bis unter 55 Jahre,56
2025,08119KRSI,"Rems-Murr-Kreis, Landkreis",Insgesamt,55 bis unter 65 Jahre,70
2025,08119KRSI,"Rems-Murr-Kreis, Landkreis",Insgesamt,65 Jahre und mehr,96
2025,08119KRSI,"Rems-Murr-Kreis, Landkreis",Insgesamt,Insgesamt,444
2025,08119KRSI,"Rems-Murr-Kreis, Landkreis",Insgesamt,unter 15 Jahre,65
2025,08119KRSI,"Rems-Murr-Kreis, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,23
2025,08119KRSI,"Rems-Murr-Kreis, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,25
2025,08119KRSI,"Rems-Murr-Kreis, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,24
2025,08119KRSI,"Rems-Murr-Kreis, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,26
2025,08119KRSI,"Rems-Murr-Kreis, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,18
2025,08119KRSI,"Rems-Murr-Kreis, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,22
2025,08119KRSI,"Rems-Murr-Kreis, Landkreis",mit Migrationshintergrund,Insgesamt,169
2025,08119KRSI,"Rems-Murr-Kreis, Landkreis",mit Migrationshintergrund,unter 15 Jahre,32
2025,08121KRSI,"Heilbronn, Stadtkreis",Insgesamt,15 bis unter 25 Jahre,16
2025,08121KRSI,"Heilbronn, Stadtkreis",Insgesamt,25 bis unter 35 Jahre,18
2025,08121KRSI,"Heilbronn, Stadtkreis",Insgesamt,35 bis unter 45 Jahre,22
2025,08121KRSI,"Heilbronn, Stadtkreis",Insgesamt,45 bis unter 55 Jahre,15
2025,08121KRSI,"Heilbronn, Stadtkreis",Insgesamt,55 bis unter 65 Jahre,16
2025,08121KRSI,"Heilbronn, Stadtkreis",Insgesamt,65 Jahre und mehr,22
2025,08121KRSI,"Heilbronn, Stadtkreis",Insgesamt,Insgesamt,130
2025,08121KRSI,"Heilbronn, Stadtkreis",Insgesamt,unter 15 Jahre,21
2025,08121KRSI,"Heilbronn, Stadtkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,11
2025,08121KRSI,"Heilbronn, Stadtkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,11
2025,08121KRSI,"Heilbronn, Stadtkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,14
2025,08121KRSI,"Heilbronn, Stadtkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,8
2025,08121KRSI,"Heilbronn, Stadtkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,7
2025,08121KRSI,"Heilbronn, Stadtkreis",mit Migrationshintergrund,65 Jahre und mehr,7
2025,08121KRSI,"Heilbronn, Stadtkreis",mit Migrationshintergrund,Insgesamt,74
2025,08121KRSI,"Heilbronn, Stadtkreis",mit Migrationshintergrund,unter 15 Jahre,17
2025,08125KRSI,"Heilbronn, Landkreis",Insgesamt,15 bis unter 25 Jahre,33
2025,08125KRSI,"Heilbronn, Landkreis",Insgesamt,25 bis unter 35 Jahre,42
2025,08125KRSI,"Heilbronn, Landkreis",Insgesamt,35 bis unter 45 Jahre,51
2025,08125KRSI,"Heilbronn, Landkreis",Insgesamt,45 bis unter 55 Jahre,43
2025,08125KRSI,"Heilbronn, Landkreis",Insgesamt,55 bis unter 65 Jahre,53
2025,08125KRSI,"Heilbronn, Landkreis",Insgesamt,65 Jahre und mehr,78
2025,08125KRSI,"Heilbronn, Landkreis",Insgesamt,Insgesamt,349
2025,08125KRSI,"Heilbronn, Landkreis",Insgesamt,unter 15 Jahre,50
2025,08125KRSI,"Heilbronn, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,17
2025,08125KRSI,"Heilbronn, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,17
2025,08125KRSI,"Heilbronn, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,25
2025,08125KRSI,"Heilbronn, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,20
2025,08125KRSI,"Heilbronn, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,15
2025,08125KRSI,"Heilbronn, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,16
2025,08125KRSI,"Heilbronn, Landkreis",mit Migrationshintergrund,Insgesamt,135
2025,08125KRSI,"Heilbronn, Landkreis",mit Migrationshintergrund,unter 15 Jahre,25
2025,08126KRSI,"Hohenlohekreis, Landkreis",Insgesamt,15 bis unter 25 Jahre,15
2025,08126KRSI,"Hohenlohekreis, Landkreis",Insgesamt,25 bis unter 35 Jahre,15
2025,08126KRSI,"Hohenlohekreis, Landkreis",Insgesamt,35 bis unter 45 Jahre,14
2025,08126KRSI,"Hohenlohekreis, Landkreis",Insgesamt,45 bis unter 55 Jahre,14
2025,08126KRSI,"Hohenlohekreis, Landkreis",Insgesamt,55 bis unter 65 Jahre,17
2025,08126KRSI,"Hohenlohekreis, Landkreis",Insgesamt,65 Jahre und mehr,24
2025,08126KRSI,"Hohenlohekreis, Landkreis",Insgesamt,Insgesamt,117
2025,08126KRSI,"Hohenlohekreis, Landkreis",Insgesamt,unter 15 Jahre,16
2025,08126KRSI,"Hohenlohekreis, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,8
2025,08126KRSI,"Hohenlohekreis, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,/
2025,08126KRSI,"Hohenlohekreis, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,7
2025,08126KRSI,"Hohenlohekreis, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,/
2025,08126KRSI,"Hohenlohekreis, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,/
2025,08126KRSI,"Hohenlohekreis, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,/
2025,08126KRSI,"Hohenlohekreis, Landkreis",mit Migrationshintergrund,Insgesamt,46
2025,08126KRSI,"Hohenlohekreis, Landkreis",mit Migrationshintergrund,unter 15 Jahre,8
2025,08127KRSI,"Schwäbisch Hall, Landkreis",Insgesamt,15 bis unter 25 Jahre,21
2025,08127KRSI,"Schwäbisch Hall, Landkreis",Insgesamt,25 bis unter 35 Jahre,28
2025,08127KRSI,"Schwäbisch Hall, Landkreis",Insgesamt,35 bis unter 45 Jahre,27
2025,08127KRSI,"Schwäbisch Hall, Landkreis",Insgesamt,45 bis unter 55 Jahre,27
2025,08127KRSI,"Schwäbisch Hall, Landkreis",Insgesamt,55 bis unter 65 Jahre,28
2025,08127KRSI,"Schwäbisch Hall, Landkreis",Insgesamt,65 Jahre und mehr,37
2025,08127KRSI,"Schwäbisch Hall, Landkreis",Insgesamt,Insgesamt,200
2025,08127KRSI,"Schwäbisch Hall, Landkreis",Insgesamt,unter 15 Jahre,31
2025,08127KRSI,"Schwäbisch Hall, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,9
2025,08127KRSI,"Schwäbisch Hall, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,11
2025,08127KRSI,"Schwäbisch Hall, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,11
2025,08127KRSI,"Schwäbisch Hall, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,11
2025,08127KRSI,"Schwäbisch Hall, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,8
2025,08127KRSI,"Schwäbisch Hall, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,7
2025,08127KRSI,"Schwäbisch Hall, Landkreis",mit Migrationshintergrund,Insgesamt,71
2025,08127KRSI,"Schwäbisch Hall, Landkreis",mit Migrationshintergrund,unter 15 Jahre,14
2025,08128KRSI,"Main-Tauber-Kreis, Landkreis",Insgesamt,15 bis unter 25 Jahre,15
2025,08128KRSI,"Main-Tauber-Kreis, Landkreis",Insgesamt,25 bis unter 35 Jahre,13
2025,08128KRSI,"Main-Tauber-Kreis, Landkreis",Insgesamt,35 bis unter 45 Jahre,18
2025,08128KRSI,"Main-Tauber-Kreis, Landkreis",Insgesamt,45 bis unter 55 Jahre,17
2025,08128KRSI,"Main-Tauber-Kreis, Landkreis",Insgesamt,55 bis unter 65 Jahre,21
2025,08128KRSI,"Main-Tauber-Kreis, Landkreis",Insgesamt,65 Jahre und mehr,28
2025,08128KRSI,"Main-Tauber-Kreis, Landkreis",Insgesamt,Insgesamt,133
2025,08128KRSI,"Main-Tauber-Kreis, Landkreis",Insgesamt,unter 15 Jahre,21
2025,08128KRSI,"Main-Tauber-Kreis, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,/
2025,08128KRSI,"Main-Tauber-Kreis, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,/
2025,08128KRSI,"Main-Tauber-Kreis, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,8
2025,08128KRSI,"Main-Tauber-Kreis, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,6
2025,08128KRSI,"Main-Tauber-Kreis, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,/
2025,08128KRSI,"Main-Tauber-Kreis, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,/
2025,08128KRSI,"Main-Tauber-Kreis, Landkreis",mit Migrationshintergrund,Insgesamt,39
2025,08128KRSI,"Main-Tauber-Kreis, Landkreis",mit Migrationshintergrund,unter 15 Jahre,9
2025,08135KRSI,"Heidenheim, Landkreis",Insgesamt,15 bis unter 25 Jahre,13
2025,08135KRSI,"Heidenheim, Landkreis",Insgesamt,25 bis unter 35 Jahre,16
2025,08135KRSI,"Heidenheim, Landkreis",Insgesamt,35 bis unter 45 Jahre,18
2025,08135KRSI,"Heidenheim, Landkreis",Insgesamt,45 bis unter 55 Jahre,16
2025,08135KRSI,"Heidenheim, Landkreis",Insgesamt,55 bis unter 65 Jahre,22
2025,08135KRSI,"Heidenheim, Landkreis",Insgesamt,65 Jahre und mehr,29
2025,08135KRSI,"Heidenheim, Landkreis",Insgesamt,Insgesamt,135
2025,08135KRSI,"Heidenheim, Landkreis",Insgesamt,unter 15 Jahre,20
2025,08135KRSI,"Heidenheim, Landkreis",mit Migrationshintergrund,15 bis unter 25 Jahre,/
2025,08135KRSI,"Heidenheim, Landkreis",mit Migrationshintergrund,25 bis unter 35 Jahre,7
2025,08135KRSI,"Heidenheim, Landkreis",mit Migrationshintergrund,35 bis unter 45 Jahre,8
2025,08135KRSI,"Heidenheim, Landkreis",mit Migrationshintergrund,45 bis unter 55 Jahre,9
2025,08135KRSI,"Heidenheim, Landkreis",mit Migrationshintergrund,55 bis unter 65 Jahre,7
2025,08135KRSI,"Heidenheim, Landkreis",mit Migrationshintergrund,65 Jahre und mehr,/
2025,08135KRSI,"Heidenheim, Landkreis",mit Migrationshintergrund,Insgesamt,54
2025,08135KRSI,"Heidenheim, Landkreis",mit Migrationshintergrund,unter 15 Jahre,10
2025,08136KRSI,"Ostalbkreis, Landkreis",Insgesamt,15 bis unter 25 Jahre,34
2025,08136KRSI,"Ostalbkreis, Landkreis",Insgesamt,25 bis unter 35 Jahre,37
2025,08136KRSI,"Ostalbkreis, Landkreis",Insgesamt,35 bis unter 45 Jahre,43
2025,08136KRSI,"Ostalbkreis, Landkreis",Insgesamt,45 bis unter 55 Jahre,39
2025,08136KRSI,"Ostalbkreis, Landkreis",Insgesamt,55 bis unter 65 Jahre,48
2025,08136KRSI,"Ostalbkreis, Landkreis",Insgesamt,65 Jahre und mehr,67
