year,region_code,region_label,labour_status,migration_status,education_isced,value_thousand
2023,08325KRSI,"Rottweil, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,niedrig,11
2023,08325KRSI,"Rottweil, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,Insgesamt,31
2023,08325KRSI,"Rottweil, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,hoch,6
2023,08325KRSI,"Rottweil, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,mittel,15
2023,08325KRSI,"Rottweil, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,niedrig,10
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbslose,Insgesamt,Insgesamt,/
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbslose,Insgesamt,hoch,/
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbslose,Insgesamt,mittel,/
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbslose,Insgesamt,niedrig,/
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbslose,mit Migrationshintergrund,Insgesamt,/
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbslose,mit Migrationshintergrund,hoch,/
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbslose,mit Migrationshintergrund,mittel,/
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbslose,mit Migrationshintergrund,niedrig,/
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbslose,ohne Migrationshintergrund,Insgesamt,/
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbslose,ohne Migrationshintergrund,hoch,/
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbslose,ohne Migrationshintergrund,mittel,/
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbslose,ohne Migrationshintergrund,niedrig,/
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbspersonen,Insgesamt,Insgesamt,114
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbspersonen,Insgesamt,hoch,34
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbspersonen,Insgesamt,mittel,56
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbspersonen,Insgesamt,niedrig,24
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbspersonen,mit Migrationshintergrund,Insgesamt,42
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbspersonen,mit Migrationshintergrund,hoch,10
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbspersonen,mit Migrationshintergrund,mittel,17
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbspersonen,mit Migrationshintergrund,niedrig,14
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,Insgesamt,72
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,hoch,24
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,mittel,39
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,niedrig,9
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbstätige,Insgesamt,Insgesamt,110
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbstätige,Insgesamt,hoch,33
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbstätige,Insgesamt,mittel,55
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbstätige,Insgesamt,niedrig,22
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbstätige,mit Migrationshintergrund,Insgesamt,39
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbstätige,mit Migrationshintergrund,hoch,9
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbstätige,mit Migrationshintergrund,mittel,17
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbstätige,mit Migrationshintergrund,niedrig,13
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbstätige,ohne Migrationshintergrund,Insgesamt,71
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbstätige,ohne Migrationshintergrund,hoch,24
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbstätige,ohne Migrationshintergrund,mittel,38
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Erwerbstätige,ohne Migrationshintergrund,niedrig,9
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,Insgesamt,Insgesamt,178
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,Insgesamt,hoch,45
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,Insgesamt,mittel,84
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,Insgesamt,niedrig,50
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,mit Migrationshintergrund,Insgesamt,61
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,mit Migrationshintergrund,hoch,12
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,mit Migrationshintergrund,mittel,22
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,mit Migrationshintergrund,niedrig,26
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,ohne Migrationshintergrund,Insgesamt,117
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,ohne Migrationshintergrund,hoch,32
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,ohne Migrationshintergrund,mittel,61
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Insgesamt,ohne Migrationshintergrund,niedrig,23
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Nichterwerbspersonen,Insgesamt,Insgesamt,64
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Nichterwerbspersonen,Insgesamt,hoch,10
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Nichterwerbspersonen,Insgesamt,mittel,28
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Nichterwerbspersonen,Insgesamt,niedrig,26
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,Insgesamt,20
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,hoch,/
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,mittel,/
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,niedrig,12
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,Insgesamt,45
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,hoch,8
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,mittel,22
2023,08326KRSI,"Schwarzwald-Baar-Kreis, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,niedrig,14
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbslose,Insgesamt,Insgesamt,/
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbslose,Insgesamt,hoch,/
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbslose,Insgesamt,mittel,/
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbslose,Insgesamt,niedrig,/
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbslose,mit Migrationshintergrund,Insgesamt,/
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbslose,mit Migrationshintergrund,hoch,/
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbslose,mit Migrationshintergrund,mittel,/
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbslose,mit Migrationshintergrund,niedrig,/
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbslose,ohne Migrationshintergrund,Insgesamt,/
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbslose,ohne Migrationshintergrund,hoch,/
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbslose,ohne Migrationshintergrund,mittel,/
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbslose,ohne Migrationshintergrund,niedrig,/
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbspersonen,Insgesamt,Insgesamt,79
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbspersonen,Insgesamt,hoch,23
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbspersonen,Insgesamt,mittel,39
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbspersonen,Insgesamt,niedrig,17
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbspersonen,mit Migrationshintergrund,Insgesamt,32
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbspersonen,mit Migrationshintergrund,hoch,6
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbspersonen,mit Migrationshintergrund,mittel,13
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbspersonen,mit Migrationshintergrund,niedrig,12
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,Insgesamt,47
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,hoch,16
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,mittel,26
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,niedrig,/
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbstätige,Insgesamt,Insgesamt,77
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbstätige,Insgesamt,hoch,22
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbstätige,Insgesamt,mittel,38
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbstätige,Insgesamt,niedrig,16
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbstätige,mit Migrationshintergrund,Insgesamt,30
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbstätige,mit Migrationshintergrund,hoch,6
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbstätige,mit Migrationshintergrund,mittel,13
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbstätige,mit Migrationshintergrund,niedrig,12
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbstätige,ohne Migrationshintergrund,Insgesamt,46
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbstätige,ohne Migrationshintergrund,hoch,16
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbstätige,ohne Migrationshintergrund,mittel,25
2023,08327KRSI,"Tuttlingen, Landkreis",Erwerbstätige,ohne Migrationshintergrund,niedrig,/
2023,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,Insgesamt,Insgesamt,120
2023,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,Insgesamt,hoch,29
2023,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,Insgesamt,mittel,57
2023,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,Insgesamt,niedrig,35
2023,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,mit Migrationshintergrund,Insgesamt,51
2023,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,mit Migrationshintergrund,hoch,8
2023,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,mit Migrationshintergrund,mittel,20
2023,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,mit Migrationshintergrund,niedrig,22
2023,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,ohne Migrationshintergrund,Insgesamt,70
2023,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,ohne Migrationshintergrund,hoch,20
2023,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,ohne Migrationshintergrund,mittel,37
2023,08327KRSI,"Tuttlingen, Landkreis",Insgesamt,ohne Migrationshintergrund,niedrig,13
2023,08327KRSI,"Tuttlingen, Landkreis",Nichterwerbspersonen,Insgesamt,Insgesamt,41
2023,08327KRSI,"Tuttlingen, Landkreis",Nichterwerbspersonen,Insgesamt,hoch,6
2023,08327KRSI,"Tuttlingen, Landkreis",Nichterwerbspersonen,Insgesamt,mittel,18
2023,08327KRSI,"Tuttlingen, Landkreis",Nichterwerbspersonen,Insgesamt,niedrig,17
2023,08327KRSI,"Tuttlingen, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,Insgesamt,19
2023,08327KRSI,"Tuttlingen, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,hoch,/
2023,08327KRSI,"Tuttlingen, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,mittel,7
2023,08327KRSI,"Tuttlingen, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,niedrig,10
2023,08327KRSI,"Tuttlingen, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,Insgesamt,22
2023,08327KRSI,"Tuttlingen, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,hoch,/
2023,08327KRSI,"Tuttlingen, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,mittel,11
2023,08327KRSI,"Tuttlingen, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,niedrig,7
2023,08335KRSI,"Konstanz, Landkreis",Erwerbslose,Insgesamt,Insgesamt,/
2023,08335KRSI,"Konstanz, Landkreis",Erwerbslose,Insgesamt,hoch,/
2023,08335KRSI,"Konstanz, Landkreis",Erwerbslose,Insgesamt,mittel,/
2023,08335KRSI,"Konstanz, Landkreis",Erwerbslose,Insgesamt,niedrig,/
2023,08335KRSI,"Konstanz, Landkreis",Erwerbslose,mit Migrationshintergrund,Insgesamt,/
2023,08335KRSI,"Konstanz, Landkreis",Erwerbslose,mit Migrationshintergrund,hoch,/
2023,08335KRSI,"Konstanz, Landkreis",Erwerbslose,mit Migrationshintergrund,mittel,/
2023,08335KRSI,"Konstanz, Landkreis",Erwerbslose,mit Migrationshintergrund,niedrig,/
2023,08335KRSI,"Konstanz, Landkreis",Erwerbslose,ohne Migrationshintergrund,Insgesamt,/
2023,08335KRSI,"Konstanz, Landkreis",Erwerbslose,ohne Migrationshintergrund,hoch,/
2023,08335KRSI,"Konstanz, Landkreis",Erwerbslose,ohne Migrationshintergrund,mittel,/
2023,08335KRSI,"Konstanz, Landkreis",Erwerbslose,ohne Migrationshintergrund,niedrig,/
2023,08335KRSI,"Konstanz, Landkreis",Erwerbspersonen,Insgesamt,Insgesamt,153
2023,08335KRSI,"Konstanz, Landkreis",Erwerbspersonen,Insgesamt,hoch,55
2023,08335KRSI,"Konstanz, Landkreis",Erwerbspersonen,Insgesamt,mittel,73
2023,08335KRSI,"Konstanz, Landkreis",Erwerbspersonen,Insgesamt,niedrig,25
2023,08335KRSI,"Konstanz, Landkreis",Erwerbspersonen,mit Migrationshintergrund,Insgesamt,48
2023,08335KRSI,"Konstanz, Landkreis",Erwerbspersonen,mit Migrationshintergrund,hoch,12
2023,08335KRSI,"Konstanz, Landkreis",Erwerbspersonen,mit Migrationshintergrund,mittel,23
2023,08335KRSI,"Konstanz, Landkreis",Erwerbspersonen,mit Migrationshintergrund,niedrig,13
2023,08335KRSI,"Konstanz, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,Insgesamt,105
2023,08335KRSI,"Konstanz, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,hoch,43
2023,08335KRSI,"Konstanz, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,mittel,50
2023,08335KRSI,"Konstanz, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,niedrig,12
2023,08335KRSI,"Konstanz, Landkreis",Erwerbstätige,Insgesamt,Insgesamt,148
2023,08335KRSI,"Konstanz, Landkreis",Erwerbstätige,Insgesamt,hoch,54
2023,08335KRSI,"Konstanz, Landkreis",Erwerbstätige,Insgesamt,mittel,70
2023,08335KRSI,"Konstanz, Landkreis",Erwerbstätige,Insgesamt,niedrig,24
2023,08335KRSI,"Konstanz, Landkreis",Erwerbstätige,mit Migrationshintergrund,Insgesamt,45
2023,08335KRSI,"Konstanz, Landkreis",Erwerbstätige,mit Migrationshintergrund,hoch,12
2023,08335KRSI,"Konstanz, Landkreis",Erwerbstätige,mit Migrationshintergrund,mittel,21
2023,08335KRSI,"Konstanz, Landkreis",Erwerbstätige,mit Migrationshintergrund,niedrig,12
2023,08335KRSI,"Konstanz, Landkreis",Erwerbstätige,ohne Migrationshintergrund,Insgesamt,103
2023,08335KRSI,"Konstanz, Landkreis",Erwerbstätige,ohne Migrationshintergrund,hoch,42
2023,08335KRSI,"Konstanz, Landkreis",Erwerbstätige,ohne Migrationshintergrund,mittel,49
2023,08335KRSI,"Konstanz, Landkreis",Erwerbstätige,ohne Migrationshintergrund,niedrig,12
2023,08335KRSI,"Konstanz, Landkreis",Insgesamt,Insgesamt,Insgesamt,247
2023,08335KRSI,"Konstanz, Landkreis",Insgesamt,Insgesamt,hoch,77
2023,08335KRSI,"Konstanz, Landkreis",Insgesamt,Insgesamt,mittel,113
2023,08335KRSI,"Konstanz, Landkreis",Insgesamt,Insgesamt,niedrig,57
2023,08335KRSI,"Konstanz, Landkreis",Insgesamt,mit Migrationshintergrund,Insgesamt,74
2023,08335KRSI,"Konstanz, Landkreis",Insgesamt,mit Migrationshintergrund,hoch,18
2023,08335KRSI,"Konstanz, Landkreis",Insgesamt,mit Migrationshintergrund,mittel,30
2023,08335KRSI,"Konstanz, Landkreis",Insgesamt,mit Migrationshintergrund,niedrig,25
2023,08335KRSI,"Konstanz, Landkreis",Insgesamt,ohne Migrationshintergrund,Insgesamt,173
2023,08335KRSI,"Konstanz, Landkreis",Insgesamt,ohne Migrationshintergrund,hoch,59
2023,08335KRSI,"Konstanz, Landkreis",Insgesamt,ohne Migrationshintergrund,mittel,82
2023,08335KRSI,"Konstanz, Landkreis",Insgesamt,ohne Migrationshintergrund,niedrig,32
2023,08335KRSI,"Konstanz, Landkreis",Nichterwerbspersonen,Insgesamt,Insgesamt,94
2023,08335KRSI,"Konstanz, Landkreis",Nichterwerbspersonen,Insgesamt,hoch,22
2023,08335KRSI,"Konstanz, Landkreis",Nichterwerbspersonen,Insgesamt,mittel,40
2023,08335KRSI,"Konstanz, Landkreis",Nichterwerbspersonen,Insgesamt,niedrig,32
2023,08335KRSI,"Konstanz, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,Insgesamt,26
2023,08335KRSI,"Konstanz, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,hoch,/
2023,08335KRSI,"Konstanz, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,mittel,8
2023,08335KRSI,"Konstanz, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,niedrig,12
2023,08335KRSI,"Konstanz, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,Insgesamt,68
2023,08335KRSI,"Konstanz, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,hoch,16
2023,08335KRSI,"Konstanz, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,mittel,32
2023,08335KRSI,"Konstanz, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,niedrig,20
2023,08336KRSI,"Lörrach, Landkreis",Erwerbslose,Insgesamt,Insgesamt,/
2023,08336KRSI,"Lörrach, Landkreis",Erwerbslose,Insgesamt,hoch,/
2023,08336KRSI,"Lörrach, Landkreis",Erwerbslose,Insgesamt,mittel,/
2023,08336KRSI,"Lörrach, Landkreis",Erwerbslose,Insgesamt,niedrig,/
2023,08336KRSI,"Lörrach, Landkreis",Erwerbslose,mit Migrationshintergrund,Insgesamt,/
2023,08336KRSI,"Lörrach, Landkreis",Erwerbslose,mit Migrationshintergrund,hoch,/
2023,08336KRSI,"Lörrach, Landkreis",Erwerbslose,mit Migrationshintergrund,mittel,/
2023,08336KRSI,"Lörrach, Landkreis",Erwerbslose,mit Migrationshintergrund,niedrig,/
2023,08336KRSI,"Lörrach, Landkreis",Erwerbslose,ohne Migrationshintergrund,Insgesamt,/
2023,08336KRSI,"Lörrach, Landkreis",Erwerbslose,ohne Migrationshintergrund,hoch,/
2023,08336KRSI,"Lörrach, Landkreis",Erwerbslose,ohne Migrationshintergrund,mittel,/
2023,08336KRSI,"Lörrach, Landkreis",Erwerbslose,ohne Migrationshintergrund,niedrig,/
2023,08336KRSI,"Lörrach, Landkreis",Erwerbspersonen,Insgesamt,Insgesamt,131
2023,08336KRSI,"Lörrach, Landkreis",Erwerbspersonen,Insgesamt,hoch,39
2023,08336KRSI,"Lörrach, Landkreis",Erwerbspersonen,Insgesamt,mittel,65
2023,08336KRSI,"Lörrach, Landkreis",Erwerbspersonen,Insgesamt,niedrig,27
2023,08336KRSI,"Lörrach, Landkreis",Erwerbspersonen,mit Migrationshintergrund,Insgesamt,50
2023,08336KRSI,"Lörrach, Landkreis",Erwerbspersonen,mit Migrationshintergrund,hoch,13
2023,08336KRSI,"Lörrach, Landkreis",Erwerbspersonen,mit Migrationshintergrund,mittel,23
2023,08336KRSI,"Lörrach, Landkreis",Erwerbspersonen,mit Migrationshintergrund,niedrig,15
2023,08336KRSI,"Lörrach, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,Insgesamt,80
2023,08336KRSI,"Lörrach, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,hoch,26
2023,08336KRSI,"Lörrach, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,mittel,43
2023,08336KRSI,"Lörrach, Landkreis",Erwerbspersonen,ohne Migrationshintergrund,niedrig,12
2023,08336KRSI,"Lörrach, Landkreis",Erwerbstätige,Insgesamt,Insgesamt,127
2023,08336KRSI,"Lörrach, Landkreis",Erwerbstätige,Insgesamt,hoch,38
2023,08336KRSI,"Lörrach, Landkreis",Erwerbstätige,Insgesamt,mittel,64
2023,08336KRSI,"Lörrach, Landkreis",Erwerbstätige,Insgesamt,niedrig,25
2023,08336KRSI,"Lörrach, Landkreis",Erwerbstätige,mit Migrationshintergrund,Insgesamt,48
2023,08336KRSI,"Lörrach, Landkreis",Erwerbstätige,mit Migrationshintergrund,hoch,13
2023,08336KRSI,"Lörrach, Landkreis",Erwerbstätige,mit Migrationshintergrund,mittel,22
2023,08336KRSI,"Lörrach, Landkreis",Erwerbstätige,mit Migrationshintergrund,niedrig,13
2023,08336KRSI,"Lörrach, Landkreis",Erwerbstätige,ohne Migrationshintergrund,Insgesamt,79
2023,08336KRSI,"Lörrach, Landkreis",Erwerbstätige,ohne Migrationshintergrund,hoch,25
2023,08336KRSI,"Lörrach, Landkreis",Erwerbstätige,ohne Migrationshintergrund,mittel,42
2023,08336KRSI,"Lörrach, Landkreis",Erwerbstätige,ohne Migrationshintergrund,niedrig,12
2023,08336KRSI,"Lörrach, Landkreis",Insgesamt,Insgesamt,Insgesamt,204
2023,08336KRSI,"Lörrach, Landkreis",Insgesamt,Insgesamt,hoch,53
2023,08336KRSI,"Lörrach, Landkreis",Insgesamt,Insgesamt,mittel,98
2023,08336KRSI,"Lörrach, Landkreis",Insgesamt,Insgesamt,niedrig,54
2023,08336KRSI,"Lörrach, Landkreis",Insgesamt,mit Migrationshintergrund,Insgesamt,74
2023,08336KRSI,"Lörrach, Landkreis",Insgesamt,mit Migrationshintergrund,hoch,17
2023,08336KRSI,"Lörrach, Landkreis",Insgesamt,mit Migrationshintergrund,mittel,29
2023,08336KRSI,"Lörrach, Landkreis",Insgesamt,mit Migrationshintergrund,niedrig,28
2023,08336KRSI,"Lörrach, Landkreis",Insgesamt,ohne Migrationshintergrund,Insgesamt,130
2023,08336KRSI,"Lörrach, Landkreis",Insgesamt,ohne Migrationshintergrund,hoch,35
2023,08336KRSI,"Lörrach, Landkreis",Insgesamt,ohne Migrationshintergrund,mittel,69
2023,08336KRSI,"Lörrach, Landkreis",Insgesamt,ohne Migrationshintergrund,niedrig,25
2023,08336KRSI,"Lörrach, Landkreis",Nichterwerbspersonen,Insgesamt,Insgesamt,73
2023,08336KRSI,"Lörrach, Landkreis",Nichterwerbspersonen,Insgesamt,hoch,14
2023,08336KRSI,"Lörrach, Landkreis",Nichterwerbspersonen,Insgesamt,mittel,32
2023,08336KRSI,"Lörrach, Landkreis",Nichterwerbspersonen,Insgesamt,niedrig,27
2023,08336KRSI,"Lörrach, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,Insgesamt,24
2023,08336KRSI,"Lörrach, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,hoch,/
2023,08336KRSI,"Lörrach, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,mittel,6
2023,08336KRSI,"Lörrach, Landkreis",Nichterwerbspersonen,mit Migrationshintergrund,niedrig,14
2023,08336KRSI,"Lörrach, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,Insgesamt,49
2023,08336KRSI,"Lörrach, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,hoch,10
2023,08336KRSI,"Lörrach, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,mittel,26
2023,08336KRSI,"Lörrach, Landkreis",Nichterwerbspersonen,ohne Migrationshintergrund,niedrig,13
2023,08337KRSI,"Waldshut, Landkreis",Erwerbslose,Insgesamt,Insgesamt,/
2023,08337KRSI,"Waldshut, Landkreis",Erwerbslose,Insgesamt,hoch,/
2023,08337KRSI,"Waldshut, Landkreis",Erwerbslose,Insgesamt,mittel,/
2023,08337KRSI,"Waldshut, Landkreis",Erwerbslose,Insgesamt,niedrig,/
2023,08337KRSI,"Waldshut, Landkreis",Erwerbslose,mit Migrationshintergrund,Insgesamt,/
2023,08337KRSI,"Waldshut, Landkreis",Erwerbslose,mit Migrationshintergrund,hoch,/
2023,08337KRSI,"Waldshut, Landkreis",Erwerbslose,mit Migrationshintergrund,mittel,/
2023,08337KRSI,"Waldshut, Landkreis",Erwerbslose,mit Migrationshintergrund,niedrig,/
2023,08337KRSI,"Waldshut, Landkreis",Erwerbslose,ohne Migrationshintergrund,Insgesamt,/
2023,08337KRSI,"Waldshut, Landkreis",Erwerbslose,ohne Migrationshintergrund,hoch,/
2023,08337KRSI,"Waldshut, Landkreis",Erwerbslose,ohne Migrationshintergrund,mittel,/
2023,08337KRSI,"Waldshut, Landkreis",Erwerbslose,ohne Migrationshintergrund,niedrig,/
2023,08337KRSI,"Waldshut, Landkreis",Erwerbspersonen,Insgesamt,Insgesamt,94
2023,08337KRSI,"Waldshut, Landkreis",Erwerbspersonen,Insgesamt,hoch,27
2023,08337KRSI,"Waldshut, Landkreis",Erwerbspersonen,Insgesamt,mittel,49
2023,08337KRSI,"Waldshut, Landkreis",Erwerbspersonen,Insgesamt,niedrig,17
2023,08337KRSI,"Waldshut, Landkreis",Erwerbspersonen,mit Migrationshintergrund,Insgesamt,33
2023,08337KRSI,"Waldshut, Landkreis",Erwerbspersonen,mit Migrationshintergrund,hoch,7
2023,08337KRSI,"Waldshut, Landkreis",Erwerbspersonen,mit Migrationshintergrund,mittel,16
